evidence_label,pair_id,sample_id,reference_id,genuine,baseline_score,aligned_score,baseline_prediction,aligned_prediction,baseline_raw_cosine,aligned_raw_cosine,ablation_deployed_bbox_score,ablation_deployed_aligned_score,v1_confounded_bbox_score,v1_confounded_aligned_score
REAL DATA,70848,5042,5037,True,0.52053,0.32765,False,False,0.56675,0.40211,0.52053,0.44625,0.52053,0.39454
REAL DATA,70849,5043,5037,True,0.60178,0.5325,False,False,0.66238,0.52778,0.61288,0.40763,0.60178,0.27246
REAL DATA,70850,1196,5037,False,-0.2,-0.2,False,False,-0.16009,-0.10217,-0.2,-0.159,-0.12814,-0.2
REAL DATA,70851,1482,5037,False,0.1872,-0.09736,False,False,0.16333,-0.00899,0.06961,0.11417,0.27246,-0.06668
REAL DATA,70852,5287,5037,False,0.08452,-0.2,False,False,0.0218,-0.20511,-0.06668,0.00946,0.15819,0.09937
REAL DATA,70853,1752,5037,False,0.02457,-0.2,False,False,-0.0112,-0.19897,0.14358,-0.2,-0.159,-0.2
REAL DATA,70854,2157,5037,False,0.11417,0.03963,False,False,0.1783,0.09146,-0.159,0.24436,0.27246,0.11417
REAL DATA,70855,528,5037,False,0.14358,0.24436,False,False,0.04207,0.31749,0.15819,0.31398,-0.06668,0.4839
REAL DATA,70856,2875,5037,False,0.17273,-0.00569,False,False,0.21645,0.24206,0.21593,0.17273,0.09937,0.17273
REAL DATA,70857,3151,5037,False,0.06961,0.03963,False,False,0.05388,0.04059,-0.09736,-0.2,0.00946,0.11417
REAL DATA,70858,2604,5037,False,0.12891,0.25845,False,False,0.19626,0.40684,0.21593,0.5677,0.1872,0.32765
REAL DATA,70859,3454,5037,False,-0.2,-0.2,False,False,-0.23161,-0.25044,-0.09736,-0.2,-0.2,0.00946
REAL DATA,70860,5874,5037,False,0.31398,0.11417,False,False,0.21181,0.20779,-0.09736,-0.02088,0.31398,0.05464
REAL DATA,70861,2322,5037,False,0.21593,-0.12814,False,False,0.18411,-0.04549,-0.2,-0.2,0.17273,-0.1899
REAL DATA,70862,4682,5037,False,0.11417,-0.00569,False,False,0.12105,0.16946,-0.00569,0.05464,0.23018,-0.03612
REAL DATA,70863,634,5037,False,0.02457,0.17273,False,False,0.15007,0.17069,0.06961,0.21593,0.11417,0.08452
REAL DATA,70864,913,5037,False,0.15819,-0.09736,False,False,0.09445,0.01201,0.09937,0.00946,0.17273,-0.05138
REAL DATA,70865,3593,5037,False,-0.06668,-0.2,False,False,0.01979,-0.15254,-0.12814,-0.12814,-0.2,-0.14356
REAL DATA,70866,3975,5037,False,-0.05138,-0.2,False,False,-0.04128,-0.21347,0.05464,-0.05138,-0.2,0.05464
REAL DATA,70867,3297,5037,False,-0.02088,-0.159,False,False,-0.07521,0.00089,0.02457,-0.09736,0.17273,-0.2
REAL DATA,70868,988,5037,False,-0.2,-0.03612,False,False,0.01442,0.07085,0.24436,0.17273,-0.02088,-0.00569
REAL DATA,70869,1215,5037,False,-0.17444,-0.2,False,False,-0.10422,-0.0885,-0.11274,0.00946,-0.02088,0.25845
REAL DATA,70870,4954,5037,False,0.24436,0.15819,False,False,0.1432,0.08985,0.02457,0.00946,0.31398,0.02457
REAL DATA,70871,944,5037,False,0.35469,0.12891,False,False,0.33618,0.19657,-0.08201,0.08452,0.31398,-0.09736
REAL DATA,70872,1716,5037,False,-0.2,-0.2,False,False,-0.07706,-0.03103,-0.17444,0.17273,-0.2,-0.06668
REAL DATA,70873,616,5037,False,0.03963,0.06961,False,False,0.11273,0.15057,-0.2,-0.11274,-0.08201,0.00946
REAL DATA,70874,4703,5037,False,0.09937,0.2016,False,False,0.10909,0.21923,0.11417,0.36808,0.25845,0.00946
REAL DATA,70875,47,5037,False,-0.2,-0.2,False,False,-0.1453,-0.1868,0.08452,0.03963,-0.09736,-0.06668
REAL DATA,70876,2056,5037,False,0.23018,-0.06668,False,False,0.20467,0.13862,0.39454,0.00946,0.24436,-0.2
REAL DATA,70877,3195,5037,False,0.02457,0.14358,False,False,0.08153,0.1812,0.27246,0.35469,0.12891,0.11417
REAL DATA,70878,3683,5037,False,-0.09736,0.05464,False,False,0.04479,0.17902,-0.03612,0.09937,0.08452,0.09937
REAL DATA,70879,4056,5037,False,0.05464,0.14358,False,False,0.0115,0.06266,-0.1899,0.03963,0.25845,0.09937
REAL DATA,70880,3528,5037,False,-0.159,-0.2,False,False,0.05652,0.01595,-0.05138,-0.2,-0.2,-0.17444
REAL DATA,70881,5223,5037,False,-0.08201,-0.17444,False,False,-0.10959,-0.14166,-0.2,-0.03612,-0.1899,-0.159
REAL DATA,70882,6107,5037,False,-0.09736,-0.2,False,False,-0.09507,-0.24269,0.02457,-0.12814,-0.12814,-0.2
REAL DATA,70883,3105,5037,False,-0.00569,-0.17444,False,False,0.24278,0.05958,0.21593,-0.03612,-0.00569,0.12891
REAL DATA,70884,4089,5037,False,-0.00569,-0.2,False,False,0.16314,-0.03184,0.11417,-0.11274,-0.00569,0.44625
REAL DATA,70885,1663,5037,False,-0.02088,-0.2,False,False,0.05953,-0.10079,-0.159,-0.2,0.03963,-0.2
REAL DATA,70886,4429,5037,False,-0.12814,-0.12814,False,False,0.08238,-0.00658,0.32765,0.35469,-0.02088,-0.2
REAL DATA,70887,4402,5037,False,0.14358,-0.05138,False,False,0.17551,0.02664,0.1872,0.28639,0.30023,0.02457
REAL DATA,70888,2989,5037,False,-0.02088,-0.2,False,False,0.10026,-0.10104,0.09937,-0.05138,0.08452,-0.12814
REAL DATA,70889,3805,5037,False,0.06961,0.23018,False,False,0.07584,0.35548,-0.00569,0.59055,0.11417,0.05464
REAL DATA,70890,3487,5037,False,0.21593,0.05464,False,False,0.28801,0.20997,0.35469,0.17273,0.36808,0.15819
REAL DATA,70891,4976,5037,False,-0.14356,-0.05138,False,False,-0.12949,0.00875,-0.14356,-0.2,-0.2,0.00946
REAL DATA,70892,4822,5037,False,-0.2,-0.03612,False,False,-0.12954,0.05524,0.00946,-0.1899,-0.17444,-0.2
REAL DATA,70893,4957,5037,False,0.08452,-0.03612,False,False,0.10884,0.03893,0.05464,-0.00569,-0.00569,0.03963
REAL DATA,70894,2119,5037,False,-0.2,-0.2,False,False,-0.30648,-0.36328,-0.2,-0.2,-0.2,-0.1899
REAL DATA,70895,1864,5037,False,-0.05138,-0.08201,False,False,0.09684,0.09736,-0.2,-0.2,-0.2,0.03963
REAL DATA,70896,3783,5037,False,-0.14356,-0.2,False,False,0.05367,-0.12792,0.27246,-0.2,0.1872,-0.159
REAL DATA,70897,282,5037,False,-0.159,-0.2,False,False,-0.06714,-0.17335,-0.11274,-0.09736,-0.05138,-0.00569
REAL DATA,70898,1738,5037,False,-0.02088,-0.1899,False,False,0.10713,-0.08271,-0.2,-0.14356,-0.1899,-0.09736
REAL DATA,70899,2282,5037,False,-0.2,-0.2,False,False,-0.16267,-0.19802,0.09937,-0.00569,-0.159,-0.2
REAL DATA,70900,5045,5044,True,0.54436,0.50843,False,False,0.60478,0.71203,0.54436,0.6347,0.60178,0.43348
REAL DATA,70901,2764,5044,False,-0.03612,0.00946,False,False,0.00038,0.0958,-0.1899,-0.2,-0.03612,-0.09736
REAL DATA,70902,469,5044,False,0.11417,-0.08201,False,False,0.10433,0.01962,-0.00569,-0.06668,0.15819,0.24436
REAL DATA,70903,2180,5044,False,-0.2,-0.2,False,False,-0.32266,-0.28038,-0.17444,0.02457,-0.1899,-0.12814
REAL DATA,70904,5651,5044,False,-0.02088,-0.11274,False,False,0.0867,0.08496,0.12891,0.2016,0.00946,0.11417
REAL DATA,70905,5228,5044,False,-0.17444,-0.11274,False,False,-0.14763,-0.16223,-0.06668,-0.02088,-0.12814,0.11417
REAL DATA,70906,2573,5044,False,-0.1899,-0.17444,False,False,-0.09849,-0.18796,-0.11274,-0.06668,0.00946,-0.08201
REAL DATA,70907,1550,5044,False,0.00946,0.2016,False,False,0.09118,0.22008,0.05464,0.09937,-0.09736,0.06961
REAL DATA,70908,4573,5044,False,0.09937,0.21593,False,False,0.10627,0.24622,-0.05138,-0.17444,-0.02088,0.09937
REAL DATA,70909,5815,5044,False,0.12891,0.12891,False,False,0.0418,-0.10619,0.08452,-0.2,0.24436,0.23018
REAL DATA,70910,1836,5044,False,-0.00569,-0.06668,False,False,0.132,0.11107,-0.02088,-0.06668,0.15819,0.2016
REAL DATA,70911,141,5044,False,-0.11274,0.12891,False,False,0.1317,0.16999,0.03963,0.05464,0.11417,0.39454
REAL DATA,70912,5,5044,False,-0.06668,-0.2,False,False,0.02009,-0.09761,-0.03612,-0.159,-0.00569,-0.2
REAL DATA,70913,521,5044,False,0.00946,0.08452,False,False,0.06057,0.09214,0.15819,0.23018,-0.08201,-0.11274
REAL DATA,70914,2106,5044,False,0.23018,0.08452,False,False,0.11498,0.20632,-0.09736,0.11417,0.2016,0.35469
REAL DATA,70915,1972,5044,False,-0.1899,-0.14356,False,False,-0.23416,-0.15107,-0.06668,0.08452,-0.159,0.21593
REAL DATA,70916,5161,5044,False,0.43348,0.28639,False,False,0.39373,0.26216,0.2016,0.27246,0.54436,0.12891
REAL DATA,70917,769,5044,False,0.03963,-0.03612,False,False,0.1076,0.01423,-0.2,-0.11274,0.03963,0.00946
REAL DATA,70918,5141,5044,False,-0.12814,-0.05138,False,False,-0.15387,-0.05167,-0.2,-0.09736,0.11417,0.06961
REAL DATA,70919,5936,5044,False,0.09937,-0.11274,False,False,0.11926,-0.00837,0.03963,0.03963,-0.02088,-0.2
REAL DATA,70920,1738,5044,False,0.00946,0.24436,False,False,-0.06302,0.0899,0.06961,0.03963,-0.2,-0.17444
REAL DATA,70921,3162,5044,False,0.36808,0.08452,False,False,0.2716,0.14273,0.15819,0.12891,0.23018,0.25845
REAL DATA,70922,4624,5044,False,-0.00569,0.24436,False,False,0.00677,0.09869,-0.159,-0.08201,-0.11274,0.03963
REAL DATA,70923,565,5044,False,-0.2,0.03963,False,False,-0.15537,0.01624,-0.09736,-0.2,-0.05138,-0.2
REAL DATA,70924,5188,5044,False,0.08452,0.1872,False,False,0.04012,-0.01356,-0.2,-0.09736,0.00946,-0.00569
REAL DATA,70925,78,5044,False,0.17273,-0.14356,False,False,0.12159,0.04152,0.11417,0.02457,0.06961,-0.02088
REAL DATA,70926,5132,5044,False,-0.03612,-0.14356,False,False,-0.07434,-0.07546,-0.12814,-0.2,-0.06668,0.09937
REAL DATA,70927,49,5044,False,-0.11274,-0.17444,False,False,0.07115,0.03931,0.17273,0.05464,0.05464,0.02457
REAL DATA,70928,4344,5044,False,-0.14356,0.03963,False,False,-0.08944,0.15855,-0.14356,0.09937,-0.02088,0.08452
REAL DATA,70929,1850,5044,False,-0.2,-0.2,False,False,-0.26169,-0.23011,-0.2,-0.2,-0.2,0.14358
REAL DATA,70930,2017,5044,False,-0.11274,-0.02088,False,False,-0.03757,-0.0278,0.02457,-0.159,-0.09736,-0.00569
REAL DATA,70931,1171,5044,False,-0.03612,0.31398,False,False,-0.10534,0.23933,-0.08201,0.08452,0.02457,0.27246
REAL DATA,70932,3842,5044,False,-0.06668,-0.02088,False,False,-0.02066,-0.04384,-0.09736,-0.11274,0.03963,-0.11274
REAL DATA,70933,679,5044,False,0.38136,0.40763,False,False,0.31337,0.2569,0.42061,0.60178,0.45891,0.03963
REAL DATA,70934,5128,5044,False,0.06961,0.12891,False,False,0.01537,0.07415,0.08452,0.25845,0.12891,0.08452
REAL DATA,70935,3870,5044,False,0.03963,0.06961,False,False,0.09468,0.00293,0.05464,-0.05138,0.06961,0.17273
REAL DATA,70936,3171,5044,False,-0.2,-0.17444,False,False,-0.10855,-0.13866,-0.159,0.05464,0.1872,-0.14356
REAL DATA,70937,390,5044,False,0.15819,0.38136,False,False,0.27277,0.44741,0.23018,0.32765,0.39454,-0.17444
REAL DATA,70938,2500,5044,False,0.1872,0.14358,False,False,0.15179,0.10835,-0.03612,0.06961,0.14358,-0.12814
REAL DATA,70939,4741,5044,False,0.27246,-0.09736,False,False,0.19669,-0.10353,0.06961,-0.00569,0.15819,0.03963
REAL DATA,70940,1307,5044,False,0.12891,-0.06668,False,False,0.05428,-0.01078,-0.08201,0.03963,0.06961,-0.14356
REAL DATA,70941,2743,5044,False,0.03963,0.14358,False,False,0.01683,0.11295,-0.00569,0.14358,-0.02088,-0.159
REAL DATA,70942,1516,5044,False,-0.17444,-0.09736,False,False,-0.14045,-0.08504,-0.08201,0.14358,-0.2,0.05464
REAL DATA,70943,564,5044,False,0.05464,0.05464,False,False,0.11352,-0.00105,-0.09736,-0.1899,0.00946,-0.2
REAL DATA,70944,1462,5044,False,-0.02088,-0.2,False,False,0.16957,-0.15365,-0.05138,-0.12814,-0.03612,-0.00569
REAL DATA,70945,5255,5044,False,0.09937,0.2016,False,False,0.09857,0.07396,0.06961,-0.05138,0.17273,0.03963
REAL DATA,70946,3142,5044,False,0.00946,-0.1899,False,False,0.06462,-0.00426,-0.12814,-0.02088,-0.159,-0.00569
REAL DATA,70947,5130,5044,False,0.1872,-0.09736,False,False,0.2699,0.00146,0.08452,-0.11274,0.24436,0.15819
REAL DATA,70948,2932,5044,False,0.1872,0.25845,False,False,0.20705,0.16169,0.2016,0.27246,0.27246,-0.12814
REAL DATA,70949,4718,5044,False,-0.2,-0.2,False,False,-0.17581,-0.16686,-0.2,-0.12814,-0.2,0.00946
REAL DATA,70950,6078,5044,False,-0.17444,0.00946,False,False,-0.08902,-0.04164,-0.2,-0.2,-0.02088,-0.2
REAL DATA,70951,5047,5046,True,0.6454,0.75399,False,False,0.63172,0.81783,0.74484,0.6454,0.7261,0.47146
REAL DATA,70952,5048,5046,True,0.36808,0.75399,False,False,0.47651,0.72708,0.59055,0.6454,0.45891,0.24436
REAL DATA,70953,5049,5046,True,0.71651,0.77185,False,False,0.71976,0.8127,0.65598,0.8371,0.67671,0.68687
REAL DATA,70954,5399,5046,False,0.1872,0.12891,False,False,0.17736,0.14325,0.03963,0.12891,0.17273,-0.05138
REAL DATA,70955,4277,5046,False,-0.2,-0.14356,False,False,-0.15711,-0.17901,0.08452,-0.02088,-0.2,-0.14356
REAL DATA,70956,3712,5046,False,0.1872,0.25845,False,False,0.17889,0.28828,0.21593,0.09937,0.42061,0.30023
REAL DATA,70957,1698,5046,False,0.02457,0.06961,False,False,0.07561,0.13399,0.28639,0.36808,0.17273,-0.17444
REAL DATA,70958,5551,5046,False,-0.00569,-0.14356,False,False,0.1629,-0.06766,0.31398,0.12891,0.02457,-0.2
REAL DATA,70959,2183,5046,False,-0.03612,-0.1899,False,False,0.09888,-0.04268,-0.05138,-0.02088,0.02457,-0.12814
REAL DATA,70960,945,5046,False,0.27246,0.1872,False,False,0.31027,0.26159,0.09937,0.09937,0.31398,0.23018
REAL DATA,70961,4723,5046,False,0.00946,0.2016,False,False,0.01656,0.03882,-0.2,-0.14356,0.03963,0.15819
REAL DATA,70962,1471,5046,False,0.02457,0.2016,False,False,0.11053,0.16402,0.30023,0.35469,0.05464,-0.03612
REAL DATA,70963,4443,5046,False,0.11417,0.42061,False,False,0.16198,0.31571,0.09937,-0.00569,0.17273,0.23018
REAL DATA,70964,2819,5046,False,0.23018,-0.02088,False,False,0.22296,-0.03417,0.08452,0.21593,0.17273,0.06961
REAL DATA,70965,5768,5046,False,0.15819,0.1872,False,False,0.03848,0.07351,0.02457,0.12891,0.05464,0.12891
REAL DATA,70966,2608,5046,False,-0.14356,0.12891,False,False,-0.13029,0.0726,-0.02088,0.12891,-0.2,0.17273
REAL DATA,70967,1153,5046,False,0.05464,0.25845,False,False,0.19134,0.2592,0.40763,0.28639,0.28639,-0.14356
REAL DATA,70968,2286,5046,False,0.06961,0.09937,False,False,0.00958,-0.00303,-0.2,-0.12814,-0.02088,-0.08201
REAL DATA,70969,3750,5046,False,0.21593,0.11417,False,False,0.2011,0.05134,0.25845,0.06961,0.27246,0.14358
REAL DATA,70970,26,5046,False,-0.17444,-0.2,False,False,-0.03728,-0.09207,0.21593,0.15819,-0.1899,0.25845
REAL DATA,70971,6039,5046,False,0.15819,-0.05138,False,False,0.14037,-0.08459,-0.02088,0.17273,0.09937,0.06961
REAL DATA,70972,4209,5046,False,0.09937,0.28639,False,False,-0.03969,0.11485,-0.2,-0.2,0.00946,0.15819
REAL DATA,70973,3656,5046,False,0.17273,0.23018,False,False,0.21457,0.23547,-0.00569,-0.08201,0.15819,-0.08201
REAL DATA,70974,34,5046,False,-0.09736,0.03963,False,False,0.00961,0.2212,0.34122,0.50843,-0.14356,0.12891
REAL DATA,70975,3459,5046,False,-0.00569,0.15819,False,False,0.04826,0.15636,0.15819,0.06961,0.05464,0.21593
REAL DATA,70976,2956,5046,False,-0.12814,-0.12814,False,False,0.0837,0.09815,0.25845,0.32765,0.05464,-0.12814
REAL DATA,70977,5498,5046,False,0.05464,-0.2,False,False,0.21005,-0.06694,0.1872,0.31398,-0.03612,-0.2
REAL DATA,70978,2743,5046,False,0.11417,0.11417,False,False,0.22802,0.15144,0.08452,0.47146,0.17273,0.17273
REAL DATA,70979,1780,5046,False,-0.2,-0.08201,False,False,-0.11923,-0.10478,0.02457,-0.02088,-0.05138,-0.1899
REAL DATA,70980,1590,5046,False,0.23018,0.11417,False,False,0.31898,0.08025,0.40763,0.28639,0.27246,0.25845
REAL DATA,70981,3097,5046,False,0.42061,0.17273,False,False,0.45444,0.23927,0.4839,0.47146,0.52053,0.09937
REAL DATA,70982,5958,5046,False,0.00946,0.14358,False,False,0.16968,0.08857,-0.03612,0.06961,-0.1899,-0.11274
REAL DATA,70983,3687,5046,False,-0.17444,0.02457,False,False,-0.01782,-0.018,0.12891,0.03963,-0.05138,0.00946
REAL DATA,70984,4914,5046,False,0.02457,0.00946,False,False,-0.00179,-0.04738,-0.03612,0.06961,0.00946,-0.03612
REAL DATA,70985,2824,5046,False,0.15819,0.23018,False,False,0.11108,0.13769,-0.12814,-0.2,0.09937,0.06961
REAL DATA,70986,1446,5046,False,0.1872,0.30023,False,False,0.11583,0.31599,0.12891,0.38136,0.31398,-0.11274
REAL DATA,70987,1224,5046,False,-0.11274,0.08452,False,False,-0.06503,-0.13467,-0.14356,-0.2,-0.159,-0.2
REAL DATA,70988,5126,5046,False,-0.2,-0.00569,False,False,0.0024,0.07413,-0.1899,-0.11274,0.03963,-0.2
REAL DATA,70989,6032,5046,False,-0.08201,-0.2,False,False,0.06673,-0.09295,0.06961,0.09937,-0.02088,-0.2
REAL DATA,70990,5243,5046,False,0.14358,0.12891,False,False,0.0938,0.12613,-0.06668,-0.05138,0.11417,-0.06668
REAL DATA,70991,1229,5046,False,0.36808,0.1872,False,False,0.28861,0.14529,0.15819,0.28639,0.4839,0.00946
REAL DATA,70992,3207,5046,False,0.09937,0.1872,False,False,0.06724,0.05123,0.25845,0.08452,0.1872,0.08452
REAL DATA,70993,4503,5046,False,0.09937,0.17273,False,False,0.16845,0.24545,0.38136,0.34122,0.27246,0.11417
REAL DATA,70994,4426,5046,False,0.32765,0.11417,False,False,0.35864,0.22398,0.43348,0.38136,0.39454,-0.05138
REAL DATA,70995,2986,5046,False,-0.14356,-0.02088,False,False,0.0366,-0.01801,-0.00569,0.06961,-0.1899,-0.159
REAL DATA,70996,1449,5046,False,0.05464,0.02457,False,False,0.04849,-0.009,0.03963,0.45891,0.27246,-0.08201
REAL DATA,70997,3218,5046,False,-0.159,-0.06668,False,False,0.07219,-0.02255,0.28639,0.11417,-0.06668,0.00946
REAL DATA,70998,4777,5046,False,0.23018,0.11417,False,False,0.27103,0.08729,0.61288,0.23018,0.23018,0.28639
REAL DATA,70999,4192,5046,False,0.2016,0.21593,False,False,0.07509,0.13107,0.06961,-0.06668,0.23018,0.17273
REAL DATA,71000,2681,5046,False,0.06961,0.11417,False,False,0.036,0.09498,-0.2,0.06961,0.1872,0.17273
REAL DATA,71001,2320,5046,False,0.1872,-0.06668,False,False,0.26024,-0.01093,0.14358,0.2016,0.2016,0.31398
REAL DATA,71002,2550,5046,False,-0.11274,0.06961,False,False,-0.02813,0.0407,0.2016,0.03963,-0.2,-0.17444
REAL DATA,71003,1557,5046,False,0.1872,0.02457,False,False,0.16657,0.00554,-0.14356,0.03963,-0.03612,-0.02088
REAL DATA,71004,5051,5050,True,0.7261,0.61288,False,False,0.72804,0.54016,0.80573,0.71651,0.68687,0.39454
REAL DATA,71005,5052,5050,True,0.73554,0.75399,False,False,0.71321,0.67548,0.61288,0.66641,0.6454,0.24436
REAL DATA,71006,3443,5050,False,0.30023,0.17273,False,False,0.16759,0.17466,0.02457,0.03963,0.06961,-0.03612
REAL DATA,71007,4286,5050,False,0.06961,-0.08201,False,False,0.11977,-0.00082,0.15819,0.30023,-0.14356,-0.17444
REAL DATA,71008,1396,5050,False,0.2016,-0.02088,False,False,0.15095,0.11054,-0.09736,-0.159,0.14358,0.02457
REAL DATA,71009,1099,5050,False,-0.2,-0.2,False,False,-0.15446,-0.16641,0.05464,0.1872,-0.09736,0.09937
REAL DATA,71010,1069,5050,False,0.05464,-0.11274,False,False,-0.02863,0.00661,0.02457,-0.2,0.00946,0.11417
REAL DATA,71011,1880,5050,False,0.06961,0.09937,False,False,0.1866,0.04117,0.15819,0.05464,0.00946,0.17273
REAL DATA,71012,3243,5050,False,0.32765,0.23018,False,False,0.24763,0.13486,0.31398,0.32765,0.24436,0.08452
REAL DATA,71013,328,5050,False,0.1872,0.06961,False,False,0.03416,0.04502,0.06961,0.12891,0.1872,-0.159
REAL DATA,71014,4948,5050,False,-0.06668,-0.14356,False,False,-0.02956,-0.07697,0.11417,-0.03612,0.05464,0.05464
REAL DATA,71015,2626,5050,False,0.14358,0.02457,False,False,0.08841,-0.0575,0.15819,-0.11274,0.08452,-0.02088
REAL DATA,71016,2183,5050,False,0.1872,0.27246,False,False,0.27441,0.27885,0.25845,0.42061,0.23018,0.34122
REAL DATA,71017,2936,5050,False,-0.08201,-0.00569,False,False,-0.17986,-0.0074,-0.2,-0.00569,-0.2,0.25845
REAL DATA,71018,1740,5050,False,0.1872,0.2016,False,False,0.15819,0.08315,0.03963,0.31398,0.21593,0.06961
REAL DATA,71019,1007,5050,False,0.03963,0.02457,False,False,0.0039,0.00212,0.02457,0.2016,-0.03612,0.17273
REAL DATA,71020,2189,5050,False,0.05464,0.27246,False,False,0.16565,0.30763,0.24436,0.35469,0.12891,0.45891
REAL DATA,71021,6106,5050,False,0.11417,-0.17444,False,False,-0.06187,-0.05491,-0.02088,0.15819,-0.14356,0.28639
REAL DATA,71022,2740,5050,False,0.23018,0.27246,False,False,0.10413,0.23123,0.15819,0.17273,0.32765,-0.11274
REAL DATA,71023,1911,5050,False,0.11417,0.24436,False,False,0.05835,0.1511,0.17273,0.35469,0.11417,0.21593
REAL DATA,71024,4569,5050,False,0.08452,0.03963,False,False,0.07075,0.10637,0.25845,0.14358,0.06961,0.50843
REAL DATA,71025,872,5050,False,-0.02088,0.09937,False,False,-0.0907,0.01041,0.02457,0.30023,-0.09736,-0.03612
REAL DATA,71026,412,5050,False,-0.06668,-0.02088,False,False,0.0839,-0.01613,0.14358,0.12891,-0.2,0.06961
REAL DATA,71027,452,5050,False,0.24436,0.12891,False,False,0.18963,0.12011,0.31398,0.44625,0.06961,0.2016
REAL DATA,71028,2918,5050,False,0.00946,0.14358,False,False,0.07931,0.16252,0.1872,0.35469,-0.11274,0.02457
REAL DATA,71029,3638,5050,False,0.34122,-0.14356,False,False,0.16644,-0.15342,-0.05138,0.1872,0.15819,0.14358
REAL DATA,71030,5984,5050,False,0.15819,-0.1899,False,False,0.05137,-0.14983,0.00946,0.36808,0.2016,0.15819
REAL DATA,71031,2188,5050,False,-0.06668,0.28639,False,False,0.18172,0.23483,0.11417,0.2016,-0.00569,-0.14356
REAL DATA,71032,4497,5050,False,0.06961,0.15819,False,False,0.11529,0.11474,0.08452,0.17273,0.11417,-0.00569
REAL DATA,71033,4757,5050,False,0.03963,-0.17444,False,False,0.06469,-0.0416,0.09937,0.1872,-0.11274,0.15819
REAL DATA,71034,3089,5050,False,0.36808,0.17273,False,False,0.21818,0.09499,0.34122,0.28639,0.27246,0.03963
REAL DATA,71035,1050,5050,False,-0.159,-0.1899,False,False,-0.11422,-0.15977,-0.06668,-0.06668,-0.2,0.15819
REAL DATA,71036,2388,5050,False,0.03963,-0.1899,False,False,-0.00362,-0.06789,0.09937,-0.05138,-0.2,-0.08201
REAL DATA,71037,1905,5050,False,0.1872,0.09937,False,False,0.13969,0.08083,0.21593,0.14358,0.12891,-0.1899
REAL DATA,71038,978,5050,False,0.21593,0.1872,False,False,0.10694,0.15182,0.23018,0.2016,0.14358,-0.00569
REAL DATA,71039,4868,5050,False,-0.02088,-0.09736,False,False,0.04285,-0.1438,-0.12814,0.00946,0.12891,0.08452
REAL DATA,71040,5482,5050,False,0.31398,0.12891,False,False,0.28942,0.03375,-0.09736,0.03963,0.14358,0.43348
REAL DATA,71041,3747,5050,False,0.21593,0.39454,False,False,0.38038,0.48275,0.38136,0.35469,0.2016,0.25845
REAL DATA,71042,5092,5050,False,0.32765,0.49622,False,False,0.26861,0.49608,0.32765,0.5325,0.27246,0.36808
REAL DATA,71043,6049,5050,False,0.02457,-0.159,False,False,-0.01327,-0.17892,-0.05138,0.24436,-0.06668,-0.11274
REAL DATA,71044,616,5050,False,0.2016,0.32765,False,False,0.15957,0.14857,0.05464,0.09937,0.09937,0.28639
REAL DATA,71045,6047,5050,False,0.27246,0.35469,False,False,0.22699,0.32554,0.23018,0.30023,0.14358,-0.05138
REAL DATA,71046,3342,5050,False,0.27246,0.15819,False,False,0.27941,0.16401,0.1872,0.34122,0.09937,0.28639
REAL DATA,71047,3470,5050,False,0.21593,0.08452,False,False,0.25542,0.07863,0.05464,0.15819,-0.09736,0.12891
REAL DATA,71048,4467,5050,False,0.24436,0.11417,False,False,0.15814,0.195,0.34122,0.50843,0.25845,0.27246
REAL DATA,71049,2990,5050,False,0.14358,0.15819,False,False,0.23105,0.11141,0.08452,0.03963,0.31398,0.03963
REAL DATA,71050,3181,5050,False,-0.00569,-0.08201,False,False,0.1075,0.06096,-0.2,-0.2,0.05464,0.02457
REAL DATA,71051,3722,5050,False,0.00946,-0.12814,False,False,0.01179,-0.03246,0.05464,0.15819,-0.2,0.21593
REAL DATA,71052,635,5050,False,0.15819,-0.00569,False,False,0.16089,0.08,0.25845,0.39454,0.30023,0.17273
REAL DATA,71053,2949,5050,False,0.09937,0.02457,False,False,0.07134,0.01043,0.36808,0.32765,0.2016,0.39454
REAL DATA,71054,1757,5050,False,0.28639,0.31398,False,False,0.15407,0.19619,0.08452,0.23018,0.12891,0.25845
REAL DATA,71055,2191,5050,False,0.06961,0.35469,False,False,0.2516,0.28763,0.36808,0.34122,0.23018,0.21593
REAL DATA,71056,5054,5053,True,0.80573,0.75399,True,False,0.80587,0.76955,0.73554,0.68687,0.6347,0.82173
REAL DATA,71057,3156,5053,False,0.23018,0.06961,False,False,0.25182,0.04513,0.34122,0.32765,-0.02088,0.14358
REAL DATA,71058,5452,5053,False,-0.11274,-0.2,False,False,-0.09873,-0.36996,-0.06668,-0.14356,-0.159,0.06961
REAL DATA,71059,2969,5053,False,0.5325,0.4839,False,False,0.47674,0.37152,0.73554,0.66641,0.49622,0.25845
REAL DATA,71060,2318,5053,False,0.25845,0.06961,False,False,0.14413,-0.02188,0.27246,0.05464,-0.06668,0.1872
REAL DATA,71061,1880,5053,False,0.11417,-0.14356,False,False,0.15318,-0.11971,0.24436,0.28639,0.06961,0.09937
REAL DATA,71062,1339,5053,False,-0.09736,0.12891,False,False,-0.14121,-0.1523,0.15819,0.15819,-0.05138,-0.2
REAL DATA,71063,4288,5053,False,-0.09736,0.27246,False,False,0.01139,0.2358,0.21593,0.24436,-0.12814,-0.00569
